"V1","V2","V3","V4","V5"
610303,951463,4173315,"pv",1511674510
610303,3690953,384755,"pv",1511674575
610303,3030316,384755,"pv",1511674596
610303,4929748,1464116,"pv",1511677597
610303,2989157,801221,"pv",1511684589
610303,611478,1464116,"pv",1511688732
610303,4033741,772629,"pv",1511694553
610303,489885,4643350,"pv",1511739819
610303,2048539,3738615,"cart",1511740163
610303,2755636,2013232,"pv",1511740182
610303,1101356,4145813,"cart",1511741400
610303,4263323,4145813,"pv",1511741683
610303,3533665,737184,"pv",1511778278
610303,1409186,737184,"pv",1511778321
610303,3891120,3776866,"pv",1511788046
610303,3425725,737184,"pv",1511788350
610303,4531660,737184,"pv",1511788376
610303,3074677,737184,"cart",1511788398
610303,1982974,982926,"pv",1511826744
610303,3274793,982926,"pv",1511826813
610303,4496005,982926,"pv",1511826823
610303,4263323,4145813,"pv",1511836944
610303,4830918,4339722,"pv",1511836994
610303,3579204,3118167,"cart",1511838237
610303,3432133,3118167,"cart",1511838266
610303,4591348,4145813,"cart",1511861932
610303,1811804,4145813,"cart",1511861995
610303,4347866,4145813,"pv",1511862004
610303,4591348,4145813,"pv",1511910539
610303,1811804,4145813,"pv",1511917017
610303,4591348,4145813,"pv",1511917022
610303,667721,4756105,"pv",1511920646
610303,3473913,3776866,"pv",1511926626
610303,2304880,3776866,"pv",1511926642
610303,545098,4756105,"pv",1511927023
610303,4362169,1265358,"pv",1511929944
610303,565844,1859277,"pv",1511930132
610303,3894988,3123187,"cart",1511948308
610303,4919091,3123187,"pv",1511948337
610303,4017096,3776866,"pv",1511948714
610303,4676792,3776866,"pv",1511948752
610303,968126,1265358,"pv",1511948767
610303,968126,1265358,"pv",1511948794
610303,3462233,3123187,"pv",1511948797
610303,4047902,4756105,"pv",1511948865
610303,1386397,4756105,"pv",1511948876
610303,4570887,2465336,"cart",1511949039
610303,3862629,2465336,"pv",1511949068
610303,14059,2465336,"pv",1511949074
610303,3048886,2465336,"pv",1511949136
610303,3247345,2465336,"cart",1511949194
610303,4342501,2465336,"cart",1511956622
610303,4143839,3158249,"pv",1511960797
610303,1016685,3776866,"pv",1511998201
610303,743544,4145813,"pv",1511998267
610303,3402796,4756105,"pv",1511998469
610303,4047902,4756105,"pv",1511998509
610303,2532211,149192,"pv",1511998629
610303,4216439,4756105,"pv",1512000200
610303,4303276,4756105,"cart",1512000326
610303,4283465,570735,"pv",1512016538
610303,4303276,4756105,"pv",1512016898
610303,3356792,3776866,"cart",1512020291
610303,1035642,3720767,"cart",1512020571
610303,1378149,4145813,"pv",1512020907
610303,4263323,4145813,"pv",1512020921
610303,4939602,149192,"cart",1512027293
610303,677980,2533863,"pv",1512030424
610303,2118482,4801426,"pv",1512030692
610303,4374545,1265358,"pv",1512030703
610303,386129,1265358,"pv",1512030724
610303,4706669,3995818,"pv",1512032489
610303,835483,3995818,"pv",1512032518
610303,3241142,1884322,"pv",1512032558
610303,3223688,3995818,"cart",1512032598
610303,1060818,3776866,"pv",1512032608
610303,3400642,1834026,"pv",1512032669
610303,938003,1834026,"cart",1512035022
610303,296893,1834026,"pv",1512035302
610303,938003,1834026,"pv",1512035305
610303,1741328,3995818,"pv",1512052669
610303,3719827,3995818,"pv",1512052696
610303,112557,1834026,"pv",1512052837
610303,835483,3995818,"pv",1512053646
610303,5154315,2355072,"pv",1512053845
610303,4830918,4339722,"cart",1512084252
610303,2948466,149192,"pv",1512084355
610303,4830918,4339722,"pv",1512084377
610303,4482342,982926,"pv",1512092445
610303,3081568,3776866,"cart",1512094264
610303,3907787,3776866,"cart",1512094360
610303,2770789,4756105,"pv",1512096641
610303,1289494,4756105,"pv",1512098559
610303,4352091,4756105,"pv",1512098711
610303,3188108,4756105,"pv",1512098797
610303,4122211,4756105,"pv",1512099009
610303,675150,4756105,"cart",1512099029
610303,73290,4756105,"pv",1512102785
610303,4158351,2920476,"pv",1512105554
610303,2134577,4684862,"cart",1512105605
610303,3921080,3598912,"pv",1512105620
610303,3354287,2520377,"pv",1512105652
610303,4415947,2520377,"pv",1512105660
610303,2068576,4684862,"pv",1512129845
610303,2008937,149192,"cart",1512130123
610303,4589533,2558244,"pv",1512130280
610303,938003,1834026,"pv",1512137510
610303,3435139,2465336,"pv",1512166957
610303,2948466,149192,"pv",1512166975
610303,2097165,149192,"cart",1512166994
610303,4667522,3720767,"cart",1512170500
610303,4973485,3738615,"pv",1512170511
610303,4873381,3995818,"pv",1512170569
610303,4146103,3738615,"pv",1512170709
610303,2134577,4684862,"pv",1512178935
610303,3115315,2520377,"pv",1512186385
610303,3012454,4756105,"pv",1512186460
610303,4278664,4756105,"pv",1512186567
610303,4211339,4756105,"pv",1512186602
610303,4018485,1080785,"pv",1512186610
610303,4796845,4756105,"cart",1512186663
610303,4248072,4756105,"pv",1512186692
610303,3513869,4756105,"pv",1512188887
610303,3194817,4756105,"pv",1512188917
610303,351852,4756105,"pv",1512192239
610303,1795720,982926,"cart",1512193334
610303,3448386,2520771,"pv",1512261342
610303,3329243,2520771,"pv",1512261349
610303,3858671,2520771,"pv",1512261514
610303,2798694,1320293,"pv",1512261537
610303,3389251,2520771,"cart",1512261563
610303,4060871,2520771,"cart",1512261598
610303,4992503,2520377,"pv",1512262329
610303,2196490,2520771,"pv",1512262367
610303,3958329,1859277,"pv",1512268945
610303,3794565,154040,"cart",1512269007
610303,2008937,149192,"pv",1512280155
610303,1390271,149192,"pv",1512280658
610303,2555976,2355072,"pv",1512281107
610303,1828367,2355072,"pv",1512281117
610303,2450943,2355072,"pv",1512281145
610303,3138292,2355072,"pv",1512281171
610303,2541187,2355072,"cart",1512281254
610303,3794565,154040,"pv",1512281464
610303,4778528,4145813,"pv",1512281486
610303,1378149,4145813,"pv",1512281492
610303,3088680,4145813,"pv",1512281740
610303,2063954,149192,"pv",1512286599
610303,808441,2520771,"pv",1512286644
610303,712006,2920476,"pv",1512286703
610303,2484678,2520771,"pv",1512286713
610303,712006,2920476,"pv",1512306023
610303,4132679,982926,"pv",1512306288
611574,4206271,1090997,"pv",1511832987
611574,2034356,1090997,"pv",1511833072
611574,2025769,1090997,"pv",1511833205
611574,4652635,1711596,"cart",1511833760
611574,161210,564681,"pv",1511833959
611574,3810851,2853993,"pv",1511834450
611574,3394292,2853993,"pv",1511834548
611574,112532,2853993,"pv",1511834585
611574,1674607,2853993,"pv",1511834603
611574,517637,2853993,"pv",1511834936
611574,4652629,2853993,"pv",1511849778
611574,4865481,2853993,"pv",1511849883
611574,1674607,2853993,"buy",1511850502
611574,2647051,1711596,"pv",1511852331
611574,4652635,1711596,"pv",1511852381
611574,2647051,1711596,"pv",1511852445
611574,1329752,2853993,"pv",1511872444
611574,3932091,2853993,"pv",1511872595
611574,4251661,1090997,"pv",1511873807
611574,3516780,3999977,"pv",1511873984
611574,230277,1090997,"cart",1511874610
611574,1223202,4580532,"pv",1511874624
611574,2743179,4580532,"pv",1511875536
611574,3785132,1090997,"pv",1511878058
611574,2920710,5053508,"pv",1511919584
611574,3421333,4580532,"pv",1511919959
611574,1428575,4580532,"pv",1511920049
611574,2598790,3343095,"pv",1511920559
611574,48299,2853993,"pv",1511971800
611574,2776832,2853993,"pv",1511972256
611574,4301969,2853993,"pv",1511972433
611574,1817988,2853993,"pv",1511972914
611574,357091,2853993,"pv",1511973276
611574,1181248,2853993,"pv",1511973325
611574,1200707,2853993,"pv",1511973608
611574,4301969,2853993,"pv",1511973842
611574,4169357,2853993,"pv",1511973890
611574,2133473,3999977,"cart",1511974454
611574,497100,3999977,"cart",1511974677
611574,3516780,3999977,"pv",1511974924
611574,4128358,4580532,"pv",1512020040
611574,4158853,1729993,"pv",1512020377
611574,3012925,1729993,"cart",1512020818
611574,1749528,3999977,"pv",1512041696
611574,1972280,3999977,"pv",1512041851
611574,3516780,3999977,"pv",1512042031
611574,1852117,3999977,"pv",1512042126
611574,246960,3999977,"pv",1512042155
611574,1797063,3999977,"cart",1512042434
611574,3409516,4580532,"cart",1512198160
611574,3337675,4580532,"pv",1512199686
611574,1852117,3999977,"cart",1512200062
611574,4225663,1299190,"pv",1512202931
611574,791884,4580532,"pv",1512219871
611574,1957238,4580532,"pv",1512220202
611574,3286050,4580532,"cart",1512220333
611574,1118771,4580532,"cart",1512220452
611574,4780309,4580532,"pv",1512220749
611574,4161418,4580532,"pv",1512220821
611574,1432125,4580532,"cart",1512221450
611574,220538,4580532,"pv",1512221556
611574,822981,4580532,"pv",1512221694
611574,1608694,4580532,"cart",1512221971
611574,4183686,4580532,"pv",1512222007
611574,894129,4580532,"cart",1512222565
611574,4841679,4580532,"pv",1512222580
611574,2617622,4580532,"cart",1512222656
611574,1797063,3999977,"cart",1512223279
611574,1674607,2853993,"cart",1512224095
611574,1329752,2853993,"pv",1512224347
611574,2850102,2853993,"pv",1512224938
611574,1674607,2853993,"cart",1512225088
611574,3935452,2853993,"cart",1512225382
611574,423813,4580532,"pv",1512273745
611574,1674607,2853993,"buy",1512277146
611574,2647051,1711596,"buy",1512277146
611574,1797063,3999977,"buy",1512277146
611574,894129,4580532,"pv",1512284664
611574,1930957,1729993,"cart",1512285320
611574,3012925,1729993,"pv",1512285331
611574,1344889,4533189,"pv",1512285421
611574,1528217,2684959,"pv",1512285678
611574,3244269,3232473,"pv",1512285737
611574,1852117,3999977,"fav",1512292654
611574,1797063,3999977,"fav",1512292694
611574,2133473,3999977,"fav",1512292706
611574,4652635,1711596,"fav",1512292730
611574,2647051,1711596,"fav",1512292742
612050,3275573,1851156,"pv",1511613375
612050,1929104,5071267,"pv",1511613568
612050,958828,3004853,"pv",1511613749
612050,398440,84264,"pv",1511748772
612050,1929104,5071267,"pv",1511973595
612050,175305,5053508,"pv",1512138418
612050,3534550,4170419,"pv",1512138433
612050,1535294,3848953,"pv",1512138457
612050,1929104,5071267,"pv",1512138561
612050,3611226,2495340,"pv",1512138677
612050,3882039,1879194,"pv",1512138733
612050,4836875,1879194,"pv",1512138752
612050,3882039,1879194,"pv",1512138793
612050,4975610,1879194,"pv",1512138852
612050,173137,2462567,"pv",1512138952
612050,3078225,983613,"pv",1512139176
612050,4975610,1879194,"pv",1512139188
612050,2980298,2462567,"pv",1512139213
612050,3348993,171529,"pv",1512222238
612050,3602734,1029459,"pv",1512222256
612050,3348993,171529,"pv",1512222286
612050,534059,84264,"pv",1512291302
612050,1837049,84264,"pv",1512291335
612050,5006491,84264,"pv",1512291469
612050,1837049,84264,"pv",1512291616
612050,1122546,1299190,"pv",1512312750
612050,1929104,5071267,"pv",1512312773
612050,189553,5053508,"pv",1512313005
612050,1524907,5053508,"pv",1512313193
612050,3237364,1299190,"pv",1512313198
612050,260674,1299190,"pv",1512313208
612050,189553,5053508,"pv",1512313232
612050,3531431,5053508,"pv",1512313339
612050,189553,5053508,"pv",1512313378
612050,528005,5053508,"pv",1512313471
612050,1532786,5053508,"pv",1512313522
612050,189553,5053508,"pv",1512313591
612050,2549083,1051370,"cart",1512313688
613121,4182442,1020087,"pv",1511626707
613121,60000,1020087,"pv",1511626768
613121,3049488,1020087,"pv",1511626847
613121,812739,1020087,"pv",1511627730
613121,874869,1020087,"pv",1511627771
613121,4182442,1020087,"pv",1511627834
613121,1582274,1020087,"pv",1511629471
613121,1739956,2355072,"pv",1511629711
613121,2414707,1646753,"pv",1511629881
613121,1596191,3836451,"pv",1511630331
613121,1162772,4145813,"pv",1511658002
613121,138964,3607361,"pv",1511666430
613121,3061496,2355072,"pv",1511666500
613121,4131762,3607361,"pv",1511695905
613121,1848073,4145813,"pv",1511696717
613121,628582,2355072,"pv",1511696738
613121,274383,2355072,"pv",1511696810
613121,2546787,154040,"pv",1511696831
613121,4533776,2355072,"pv",1511696851
613121,3980015,4173315,"pv",1511697440
613121,5022076,2355072,"pv",1511697540
613121,4740050,3102419,"pv",1511706065
613121,524313,2355072,"pv",1511706543
613121,4327450,154040,"pv",1511707059
613121,2573257,154040,"pv",1511707068
613121,4896910,154040,"pv",1511707098
613121,2568081,154040,"pv",1511707202
613121,4689284,154040,"pv",1511707281
613121,2357851,2355072,"pv",1511707420
613121,4836919,2228184,"pv",1511707740
613121,470460,154040,"pv",1511707963
613121,214291,801221,"pv",1511708112
613121,1978955,1568197,"pv",1511708203
613121,1385391,154040,"pv",1511708278
613121,2347981,154040,"pv",1511708326
613121,1162772,4145813,"pv",1511708391
613121,3365801,801221,"pv",1511708430
613121,979912,2355072,"pv",1511708534
613121,1793088,3607361,"pv",1511708607
613121,4494348,4145813,"pv",1511708620
613121,1886333,200278,"pv",1511711344
613121,4338890,2733371,"cart",1511711770
613121,4744143,801221,"cart",1511711878
613121,2586474,154040,"pv",1511711991
613121,4285879,2355072,"pv",1511712007
613121,441429,2355072,"pv",1511712013
613121,850087,154040,"pv",1511712028
613121,1394666,154040,"pv",1511712044
613121,351193,154040,"pv",1511712134
613121,2586474,154040,"pv",1511712394
613121,4744143,801221,"pv",1511743712
613121,3365801,801221,"pv",1511861072
613121,2452444,982926,"pv",1511861196
613121,2474388,154040,"pv",1511922229
613121,1015074,154040,"pv",1511922247
613121,2474388,154040,"pv",1511922282
613121,1585446,154040,"pv",1511922357
613121,4667231,2355072,"pv",1511922500
613121,979912,2355072,"pv",1511922525
613121,2127359,154040,"pv",1511922557
613121,2254276,1080785,"pv",1511922565
613121,644403,2355072,"pv",1511922579
613121,1678636,154040,"pv",1511944349
613121,2276219,154040,"pv",1511944391
613121,4818045,154040,"pv",1511944432
613121,2010880,2355072,"pv",1511944449
613121,470460,154040,"pv",1511944482
613121,2180647,154040,"pv",1511949924
613121,604733,2982027,"pv",1511974819
613121,3452559,2982027,"pv",1511974824
613121,2890408,2982027,"pv",1511974885
613121,381700,2982027,"pv",1511974911
613121,4285363,672001,"pv",1511974995
613121,4285363,672001,"pv",1511975191
613121,3483492,672001,"pv",1511975269
613121,3240785,3002561,"pv",1511975441
613121,5085415,154040,"pv",1512004896
613121,2227016,154040,"pv",1512004999
613121,2331370,3607361,"pv",1512005049
613121,34570,154040,"pv",1512005066
613121,214291,801221,"pv",1512005079
613121,2122399,2355072,"pv",1512005110
613121,4839658,4217906,"pv",1512005138
613121,3263816,801221,"pv",1512009357
613121,265757,2926020,"pv",1512009477
613121,553738,2926020,"pv",1512009506
613121,3240785,3002561,"pv",1512009645
613121,3858277,3102419,"pv",1512009678
613121,2894130,4145813,"pv",1512009750
613121,168561,4145813,"pv",1512009871
613121,3858277,3102419,"pv",1512009887
613121,2661963,154040,"pv",1512030349
613121,1082491,2355072,"pv",1512030444
613121,4936033,672001,"pv",1512030473
613121,1739956,2355072,"pv",1512030564
613121,2234180,1320293,"pv",1512030735
613121,1918497,4173315,"pv",1512030826
613121,4131762,3607361,"pv",1512140643
613121,1691993,3607361,"pv",1512140651
613121,1061502,3607361,"pv",1512140669
613121,1793088,3607361,"pv",1512140689
613121,3096889,3607361,"pv",1512141197
613121,3650596,3607361,"pv",1512141233
613121,890188,3607361,"pv",1512141428
613121,138964,3607361,"pv",1512141544
613121,514889,3607361,"pv",1512141690
613121,4196745,3607361,"pv",1512141767
613121,2945286,3607361,"pv",1512141817
613121,4196745,3607361,"pv",1512141829
613121,1176613,3607361,"pv",1512141900
613121,4841730,3607361,"pv",1512141946
613121,4005843,3607361,"pv",1512142027
613121,4262041,3607361,"pv",1512142091
613121,1863944,154040,"pv",1512142309
613121,5008125,154040,"pv",1512142378
613121,2347981,154040,"pv",1512142557
613121,646744,154040,"pv",1512142578
613121,3412866,154040,"pv",1512142612
613121,3121715,154040,"pv",1512142622
613121,1919148,154040,"pv",1512142667
613121,502449,154040,"pv",1512143156
613121,4975737,154040,"pv",1512143173
613121,580450,154040,"pv",1512143183
613121,4419131,3607361,"pv",1512143280
613121,2845801,3607361,"pv",1512143298
613121,2671373,3607361,"pv",1512143325
613121,2952379,3607361,"pv",1512143463
613121,2704178,2355072,"pv",1512143958
613121,4024787,154040,"pv",1512144255
613121,470460,154040,"pv",1512144286
613121,2890408,2982027,"pv",1512144345
613121,2575401,154040,"pv",1512144385
613121,5098392,154040,"pv",1512144411
613121,3858277,3102419,"pv",1512144462
613121,4788999,154040,"pv",1512146689
613121,2227016,154040,"pv",1512146901
613121,1585446,154040,"pv",1512146914
613121,644403,2355072,"pv",1512146930
613121,2474388,154040,"pv",1512146967
613121,1459390,1080785,"pv",1512146993
613121,1934383,3607361,"pv",1512147043
613121,4695962,154040,"pv",1512207734
613121,4667231,2355072,"pv",1512207906
613121,2632372,154040,"pv",1512207948
613121,2456330,4145813,"pv",1512208156
613121,2666773,2520377,"pv",1512208263
613121,4654571,2520377,"pv",1512208267
613121,2666773,2520377,"pv",1512208279
613121,3027714,1431810,"pv",1512215898
613121,470460,154040,"pv",1512215986
613121,2276219,154040,"pv",1512216039
613121,2391880,2355072,"pv",1512216099
613121,1995532,3231625,"pv",1512216146
613121,3974781,3231625,"pv",1512216271
613121,1004488,4801426,"pv",1512216420
613121,2854646,4145813,"pv",1512216551
613121,1995532,3231625,"pv",1512218592
613121,1162772,4145813,"pv",1512218884
613121,3592644,3160926,"pv",1512218973
613121,3404603,1029459,"pv",1512219133
613121,4545544,4022701,"pv",1512219183
613121,1063918,3524510,"pv",1512219241
613121,4044490,4069500,"pv",1512219368
613121,3173757,4331400,"pv",1512219874
613121,370036,4621949,"pv",1512220166
613121,3263816,801221,"pv",1512220477
613121,1139002,154040,"pv",1512220760
613121,3709214,154040,"pv",1512220767
613121,4543319,154040,"pv",1512220779
613121,4763785,4181361,"pv",1512220918
613121,4275191,1046047,"pv",1512221120
613121,3365801,801221,"pv",1512221348
613121,3698561,200278,"pv",1512221416
613121,3365801,801221,"pv",1512221424
613121,1809113,200278,"pv",1512221445
613121,3365801,801221,"pv",1512221576
613121,2995230,4145813,"cart",1512221703
613121,3240785,3002561,"pv",1512221797
613121,3334052,672001,"pv",1512221936
613121,3334052,672001,"pv",1512222162
613121,3682162,801221,"pv",1512222218
613121,4531351,3836451,"pv",1512222235
613121,3945698,4145813,"pv",1512222429
613121,5124699,154040,"pv",1512222764
613121,3043298,4145813,"pv",1512222840
613121,3734500,2430608,"pv",1512227546
613121,3535688,154040,"pv",1512297871
613121,5119054,3607361,"pv",1512298022
613121,4788999,154040,"pv",1512298103
613121,3884339,154040,"pv",1512298235
613121,2474388,154040,"pv",1512298662
613121,310542,154040,"pv",1512298747
613121,2254276,1080785,"pv",1512298807
613121,2110899,4756105,"pv",1512298850
613121,2122399,2355072,"pv",1512298905
613121,593695,154040,"pv",1512316690
613526,2209974,3624696,"pv",1511579124
613526,1841998,2194744,"pv",1511601875
613526,1610552,2194744,"pv",1511602506
613526,3515693,1265358,"pv",1511620335
613526,3895654,3598912,"pv",1511633406
613526,1288900,570735,"pv",1511634257
613526,4897708,1045172,"pv",1511634602
613526,3737537,1449177,"pv",1511635155
613526,607071,3776866,"pv",1511635289
613526,2638042,1449177,"pv",1511700796
613526,4253399,2096639,"pv",1511708568
613526,1953264,2735466,"pv",1511807019
613526,4845600,1973012,"pv",1511840400
613526,1890345,3715529,"buy",1511840863
613526,2638042,1449177,"pv",1511841299
613526,1890345,3715529,"pv",1511841303
613526,1919653,1449177,"pv",1511841316
613526,607071,3776866,"pv",1511848879
613526,1845247,1449177,"pv",1511849353
613526,3798427,1449177,"pv",1511849376
613526,1890345,3715529,"pv",1511849391
613526,1433007,3715529,"pv",1511849470
613526,2083237,3715529,"pv",1511849481
613526,1890345,3715529,"pv",1511849494
613526,2698781,1834026,"pv",1511850315
613526,206156,3776866,"pv",1511850678
613526,5140584,3776866,"pv",1511850960
613526,3476791,3776866,"pv",1511851054
613526,3798427,1449177,"pv",1511851250
613526,2236861,2096639,"pv",1511853190
613526,159627,1429156,"pv",1511853354
613526,1890345,3715529,"pv",1511853489
613526,607071,3776866,"pv",1511875014
613526,2875412,1429156,"pv",1511875183
613526,1764666,1429156,"pv",1511875496
613526,3709248,1429156,"pv",1511875688
613526,1764666,1429156,"pv",1511876174
613526,362054,1429156,"cart",1511876230
613526,2698631,2885642,"pv",1511878933
613526,1305639,2885642,"pv",1511878966
613526,46247,2885642,"pv",1511879215
613526,4957484,2885642,"pv",1511879229
613526,3043009,2885642,"pv",1511879310
613526,1758771,2885642,"pv",1511879510
613526,4864227,1265358,"pv",1511889946
613526,1134600,174239,"pv",1511890545
613526,4864227,1265358,"buy",1511891642
613526,362054,1429156,"pv",1511891684
613526,4864227,1265358,"pv",1511891834
613526,442632,3776866,"pv",1511921706
613526,362054,1429156,"pv",1511921861
613526,491755,1429156,"pv",1511922417
613526,362054,1429156,"pv",1511922846
613526,1184312,1429156,"pv",1511923067
613526,3948328,1973012,"cart",1511923423
613526,491755,1429156,"pv",1511923436
613526,1890345,3715529,"pv",1511923584
613526,3850185,3776866,"pv",1511923591
613526,2487198,4756105,"pv",1511923610
613526,362054,1429156,"pv",1511942421
613526,3948328,1973012,"pv",1511942557
613526,2083294,1429156,"pv",1511942776
613526,2046900,1029459,"pv",1511942844
613526,4620856,1029459,"pv",1511944156
613526,3297483,1429156,"pv",1511944388
613526,4620856,1029459,"pv",1511944421
613526,3321538,1973012,"pv",1511944433
613526,3186317,1029459,"pv",1511944497
613526,3960174,1029459,"pv",1511944639
613526,54058,1973012,"pv",1511944780
613526,2567470,1973012,"pv",1511944980
613526,4864227,1265358,"pv",1511945072
613526,1890345,3715529,"pv",1511945090
613526,1379789,1029459,"pv",1511962848
613526,5161447,1429156,"pv",1511963338
613526,4970960,1973012,"pv",1511963372
613526,151892,1973012,"cart",1511964339
613526,1764666,1429156,"pv",1511964624
613526,2875412,1429156,"pv",1511964655
613526,2707272,1973012,"pv",1511964682
613526,3126171,1973012,"pv",1511964726
613526,2474539,1429156,"pv",1511964734
613526,2671878,1973012,"cart",1511965434
613526,4960692,1429156,"pv",1511965570
613526,3101665,1973012,"pv",1512006596
613526,3388828,903809,"pv",1512006660
613526,1979242,1462446,"pv",1512006764
613526,3366842,845650,"pv",1512007061
613526,4870,1973012,"pv",1512007654
613526,3787610,3776866,"pv",1512007697
613526,4817487,903809,"pv",1512030835
613526,1174316,1973012,"pv",1512030921
613526,442632,3776866,"pv",1512031005
613526,793495,149192,"pv",1512031240
613526,1862127,1973012,"cart",1512031537
613526,2671878,1973012,"pv",1512031559
613526,151892,1973012,"pv",1512031594
613526,4117537,1973012,"pv",1512031632
613526,3317498,1973012,"pv",1512031670
613526,925269,1429156,"pv",1512031725
613526,4621931,845650,"pv",1512031994
613526,3112777,1973012,"pv",1512032081
613526,24025,1973012,"pv",1512032260
613526,3336282,1429156,"pv",1512032290
613526,159627,1429156,"pv",1512033042
613526,1764666,1429156,"pv",1512033130
613526,491755,1429156,"pv",1512033154
613526,4960692,1429156,"pv",1512033211
613526,362054,1429156,"pv",1512033243
613526,3246848,2194744,"buy",1512041462
613526,4870,1973012,"pv",1512041629
613526,3787610,3776866,"pv",1512042055
613526,4621931,845650,"pv",1512043495
613526,491755,1429156,"pv",1512043729
613526,3112777,1973012,"pv",1512043790
613526,1862127,1973012,"pv",1512043990
613526,3112777,1973012,"pv",1512044433
613526,1862127,1973012,"pv",1512044449
613526,362054,1429156,"pv",1512044795
613526,159627,1429156,"pv",1512045106
613526,925269,1429156,"pv",1512045186
613526,1764666,1429156,"pv",1512045233
613526,4864227,1265358,"pv",1512045350
613526,362054,1429156,"pv",1512045553
613526,54058,1973012,"pv",1512045621
613526,1764666,1429156,"pv",1512045644
613526,3948328,1973012,"pv",1512046027
613526,1285799,1973012,"pv",1512046128
613526,3321538,1973012,"pv",1512046345
613526,1862127,1973012,"pv",1512046916
613526,3030051,1973012,"pv",1512047105
613526,1862127,1973012,"pv",1512047153
613526,4864227,1265358,"pv",1512065489
613526,4208810,570735,"pv",1512066071
613526,3024373,982926,"pv",1512067067
613526,2291752,4756105,"pv",1512067160
613526,3246848,2194744,"pv",1512068981
613526,4756139,1429156,"pv",1512097637
613526,4200014,4159072,"pv",1512110259
613526,3246848,2194744,"pv",1512136127
613526,3321538,1973012,"cart",1512136544
613526,2671878,1973012,"pv",1512136851
613526,2875412,1429156,"pv",1512136972
613526,4960692,1429156,"pv",1512137007
613526,4622270,1906712,"pv",1512137038
613526,3332218,1464116,"pv",1512154047
613526,1890345,3715529,"pv",1512154505
613526,362054,1429156,"pv",1512154669
613526,301616,903809,"pv",1512198730
613526,3387898,1320293,"pv",1512207666
613526,1624977,1994940,"cart",1512207752
613526,3756285,1104592,"pv",1512219973
613526,412213,1029459,"pv",1512220429
613526,151892,1973012,"pv",1512220452
613526,4564106,1994940,"pv",1512220776
613526,3751769,1851156,"pv",1512220782
613526,3821542,1851156,"pv",1512220909
613526,4234795,1029459,"pv",1512220923
613526,3383879,4756105,"pv",1512221099
613526,1382924,1320293,"pv",1512221323
613526,2707272,1973012,"pv",1512221344
613526,3863912,4170419,"pv",1512221422
613526,5061759,2735466,"cart",1512221505
613526,866983,1320293,"pv",1512221729
613526,1312359,1851156,"pv",1512221753
613526,1461113,4756105,"pv",1512221765
613526,1945805,1994940,"pv",1512221780
613526,3186317,1029459,"pv",1512221801
613526,2508724,1851156,"pv",1512222750
613526,1689244,1851156,"pv",1512222768
613526,3502863,4756105,"pv",1512222829
613526,1890568,1973012,"pv",1512222844
613526,3753347,1973012,"pv",1512222942
613526,281536,4756105,"pv",1512223123
613526,2666662,1429156,"fav",1512223177
613526,3505905,4282670,"pv",1512223262
613526,4472117,982926,"pv",1512223391
613526,2671878,1973012,"pv",1512223449
613526,4960692,1429156,"pv",1512223461
613526,2239742,982926,"pv",1512223475
613526,2800019,3547172,"pv",1512223873
613526,2800019,3547172,"pv",1512223876
613526,5061759,2735466,"pv",1512223962
613526,4831407,2129666,"pv",1512271441
613526,3246848,2194744,"pv",1512272039
613526,3821542,1851156,"pv",1512292378
613526,1624977,1994940,"pv",1512292604
613526,301616,903809,"pv",1512292891
613526,866983,1320293,"pv",1512293106
614912,3939206,1575622,"pv",1511539169
614912,264562,1575622,"cart",1511539332
614912,4515264,801221,"pv",1511579021
614912,3280500,1575622,"pv",1511580601
614912,1831331,1349561,"cart",1511580996
614912,1939010,570735,"pv",1511769289
614912,3678210,1320293,"pv",1511769300
614912,1623417,4756105,"pv",1511769309
614912,602041,4643350,"pv",1511769700
614912,4074550,4643350,"pv",1511769762
614912,2574715,570735,"pv",1511773382
614912,1623417,4756105,"pv",1511773480
614912,3509479,4217906,"pv",1511773493
614912,4074550,4643350,"pv",1511773505
614912,3457689,2735466,"pv",1511773513
614912,2177390,4643350,"cart",1511797391
614912,264562,1575622,"cart",1511797440
614912,2213612,2465336,"cart",1511797479
614912,264562,1575622,"pv",1511797523
614912,1939010,570735,"pv",1511797567
614912,2138905,2465336,"cart",1511797635
614912,487188,2465336,"pv",1511797661
614912,1939010,570735,"pv",1511797734
614912,2078739,2465336,"pv",1511864392
614912,1180435,2465336,"pv",1511864507
614912,4889083,4756105,"pv",1511864617
614912,4921844,4756105,"pv",1511864651
614912,2138905,2465336,"pv",1511864854
614912,2228958,2465336,"cart",1511865288
614912,1939010,570735,"buy",1511939058
614912,2228958,2465336,"pv",1511947874
614912,3575043,2465336,"pv",1511948053
614912,4898586,2465336,"cart",1511948108
614912,2493194,2465336,"pv",1511948316
614912,2900089,737184,"cart",1511948418
614912,2572363,737184,"pv",1511948461
614912,4788401,2465336,"cart",1511967062
614912,3457689,2735466,"pv",1511967154
614912,4788401,2465336,"pv",1511967188
614912,3457689,2735466,"pv",1512020291
614912,4788401,2465336,"buy",1512020507
614912,3031354,2735466,"cart",1512020760
614912,941596,4643350,"cart",1512025115
614912,4921844,4756105,"pv",1512025138
614912,78905,4756105,"pv",1512025195
614912,4921844,4756105,"pv",1512188552
614912,4788401,2465336,"pv",1512188622
614912,2024548,1575622,"cart",1512189577
